Ish Smith,32.12,DET,PG,MIA,41.79,6,201.0,138,99,-0.75,23.0,97.99,21.02,32.87,41.76,22.48,2.47
Rondae Hollis-Jefferson,26.73,BKN,PF,PHI,43.64,11,225.5,-190,115,3,21.4,105.05,18.94,22.55,37.42,16.04,2.43
Monta Ellis,23.39,IND,SG,MIN,38.46,16,207.5,-175,105.75,-0.75,26.3,100.83,17.25,29.63,30.41,16.37,2.34
Taurean Prince,27.21,ATL,SF,PHO,39.41,20,219.5,-510,114.75,3.25,13.7,101.70,16.87,32.34,36.19,18.23,2.27
Larry Nance,22.44,LAL,PF,WAS,45.65,24,225.0,400,108,-0.5,21.5,101.60,13.74,27.10,30.52,14.36,2.24
Andre Iguodala,24.52,GSW,SG,@ HOU,40.15,23,233.5,-104,116.25,0,25.8,104.67,11.94,28.50,31.88,17.16,2.23
Nene Hilario,22.3,HOU,C,GSW,47.15,14,233.5,-116,117.25,-0.5,17.1,103.47,19.49,21.85,28.99,15.61,2.23
Nik Stauskas,22.12,PHI,SG,@ BKN,42.42,30,225.5,165,110.5,1.5,26.6,102.22,16.18,31.41,30.08,14.16,2.21
Allen Crabbe,20.36,POR,SG,DEN,41.88,28,222.5,-115,111.75,-2.5,27.8,101.32,14.23,28.26,27.69,13.03,2.04
Shawn Long,20.31,PHI,C,@ BKN,50.89,28,225.5,165,110.5,1.5,12.3,102.22,25.25,23.00,30.87,9.75,2.03
Josh Richardson,23.82,MIA,SG,@ DET,35.73,4,201.0,-158,102,-0.25,28.8,98.61,16.71,34.70,33.11,14.53,1.99
Cody Zeller,27.54,CHA,C,MIL,48.47,18,199.5,-180,102,-1.25,27.2,100.51,15.26,30.77,37.18,17.90,1.97
Alex Len,20.63,PHO,C,@ ATL,44.73,6,219.5,415,104.75,1.25,19.8,103.77,17.23,24.14,27.03,14.23,1.88
Tyler Ennis,18.66,LAL,PG,WAS,41.51,4,225.0,400,108,-0.5,7.5,101.60,22.46,23.69,27.24,10.08,1.87
