James Harden,HOU,PG,36.90,4.76,3.87,7.63,10.66,1.54,0.58,6.25,30.03
DeMarcus Cousins,SAC,PF,34.27,8.62,1.38,10.03,3.86,1.75,1.15,4.41,29.08
Carmelo Anthony,NY,SF,38.04,9.19,2.31,7.50,3.68,0.99,0.38,3.16,28.85
Russell Westbrook,OKC,PG,36.52,7.25,1.66,9.34,8.45,1.61,0.26,6.00,26.82
Kemba Walker,CHA,PG,35.40,5.43,3.22,4.63,5.22,1.29,0.32,2.50,25.43
Damian Lillard,POR,PG,35.29,5.00,3.43,4.57,6.16,0.62,0.36,2.68,25.40
Kyle Lowry,TOR,PG,37.20,3.29,4.16,5.16,7.13,1.54,0.30,3.44,24.72
Anthony Davis,NO,C,33.91,8.31,0.29,10.26,1.85,1.20,1.98,2.34,23.91
CJ McCollum,POR,SG,32.13,6.10,2.51,3.48,3.68,0.84,0.60,2.10,22.77
Kawhi Leonard,SA,SF,33.64,5.28,2.01,6.69,3.26,1.83,0.82,1.89,22.63
John Wall,WAS,PG,36.97,7.21,1.08,5.23,10.32,2.18,0.60,3.94,22.14
LaMarcus Aldridge,SA,PF,34.95,8.45,0.05,9.07,2.25,0.80,1.03,1.50,21.61
Bradley Beal,WAS,SG,35.56,4.72,3.03,3.50,3.58,1.23,0.23,2.15,21.56
Nick Young,LAL,SG,28.52,1.70,3.70,2.96,1.18,0.69,0.31,0.76,16.38
Jrue Holiday,NO,PG,33.64,4.16,1.61,3.65,7.11,1.46,0.46,3.12,15.55
Victor Oladipo,OKC,SG,34.56,4.45,1.58,4.40,2.83,1.20,0.48,2.31,15.54
Ryan Anderson,HOU,PF,29.02,2.31,2.81,5.29,1.09,0.62,0.31,1.21,15.31
D'Angelo Russell,LAL,PG,25.86,3.42,1.91,3.51,4.45,1.05,0.23,2.49,14.87
Jonas Valanciunas,TOR,C,27.66,6.01,0.00,10.49,0.80,0.51,0.99,1.76,14.80
Lou Williams,LAL,PG,20.90,2.17,1.83,2.14,2.54,0.81,0.17,1.48,14.52
Eric Gordon,HOU,SG,23.62,1.57,3.16,2.01,2.23,0.56,0.35,1.53,14.47
Nicolas Batum,CHA,SG,36.20,2.97,1.84,7.21,6.29,1.11,0.55,3.13,14.24
Darren Collison,SAC,PG,33.44,4.05,1.38,2.57,5.20,1.10,0.09,2.40,14.20
Jordan Clarkson,LAL,PG,23.97,4.05,1.18,2.89,2.22,1.02,0.07,1.46,13.65
Danilo Gallinari,DEN,SF,33.23,2.37,1.66,5.29,2.41,0.61,0.28,1.48,13.52
Wilson Chandler,DEN,SF,23.16,4.09,1.16,5.21,1.49,0.62,0.28,1.25,13.22
Terrence Ross,TOR,SF,21.13,1.93,2.40,2.70,0.74,0.73,0.34,0.61,12.21
Emmanuel Mudiay,DEN,PG,28.65,3.40,1.04,3.48,4.45,0.74,0.35,2.70,11.97
Markieff Morris,WAS,PF,31.34,3.68,0.67,6.89,2.16,1.40,0.59,1.99,11.89
Marcin Gortat,WAS,C,31.30,5.05,0.00,9.89,1.38,0.70,0.91,1.32,11.85
Will Barton,DEN,SG,24.01,3.19,1.16,4.50,2.57,0.63,0.44,1.59,11.81
