Shabazz Napier,36.39,POR,PG,NOP,46.21,24,202.0,-325,104.75,-5.75,9.4,101.32,21.23,48.00,49.49,23.29,3.64
Cheick Diallo,27.9,NOP,PF,@ POR,46.82,28,202.0,270,97.25,-2.25,10.8,101.62,20.09,25.08,44.08,11.72,2.79
Tyler Ennis,26.72,LAL,PG,@ GSW,43.06,9,221.0,775,103.75,-0.5,10.1,101.60,20.84,27.42,34.47,18.97,2.67
Meyers Leonard,25.2,POR,C,NOP,48.58,19,202.0,-325,104.75,-5.75,15.7,101.32,15.41,38.08,32.26,18.14,2.52
Ian Clark,24.73,GSW,PG,LAL,47.91,28,221.0,-1100,117.25,-1,14.1,104.67,19.85,28.97,33.39,16.07,2.47
JaVale McGee,22.6,GSW,C,LAL,52.47,29,221.0,-1100,117.25,-1,9.0,104.67,23.61,15.00,30.74,14.46,2.26
Alexis Ajinca,26.57,NOP,C,@ POR,48.86,22,202.0,270,97.25,-2.25,14.3,101.62,15.85,28.40,34.81,18.33,2.21
Pat Connaughton,21.54,POR,SG,NOP,40.31,24,202.0,-325,104.75,-5.75,7.0,101.32,12.91,35.97,33.82,9.26,2.15
Tarik Black,21.23,LAL,C,@ GSW,47.32,12,221.0,775,103.75,-0.5,15.8,101.60,15.69,29.45,28.66,13.80,2.12
Skal Labissiere,27.27,SAC,PF,@ LAC,44.37,14,209.0,0,96.25,-1.5,17.6,99.24,20.41,30.63,34.36,20.18,2.1
Evan Turner,22.85,POR,SF,NOP,39.06,15,202.0,-325,104.75,-5.75,25.1,101.32,18.73,33.40,29.25,16.45,2.08
Noah Vonleh,20.61,POR,PF,NOP,45.37,23,202.0,-325,104.75,-5.75,16.3,101.32,12.73,32.03,26.79,14.43,2.06
J.J. Redick,24.63,LAC,SG,SAC,40.52,26,209.0,0,112.75,-1,27.7,99.86,20.60,29.63,39.16,10.10,2.05
Larry Nance,30.8,LAL,PF,@ GSW,45.15,21,221.0,775,103.75,-0.5,22.3,101.60,13.67,37.16,38.19,23.41,2.05
Georgios Papagiannis,20.44,SAC,C,@ LAC,46.71,9,209.0,0,96.25,-1.5,15.1,99.24,16.20,26.32,26.37,14.51,2.04
James McAdoo,20.08,GSW,PF,LAL,48.85,30,221.0,-1100,117.25,-1,8.3,104.67,15.16,21.37,27.11,13.05,2.01
Moe Harkless,21.8,POR,SF,NOP,39.06,15,202.0,-325,104.75,-5.75,28.5,101.32,14.55,32.30,27.90,15.70,1.98
Thomas Robinson,19.7,LAL,PF,@ GSW,45.15,21,221.0,775,103.75,-0.5,11.5,101.60,21.00,21.26,27.19,12.21,1.97
Quinn Cook,18.65,NOP,PG,@ POR,42.47,6,202.0,270,97.25,-2.25,13.4,101.62,19.52,30.06,24.62,12.68,1.87
Zaza Pachulia,18.72,GSW,C,LAL,52.47,29,221.0,-1100,117.25,-1,17.7,104.67,16.05,19.51,24.52,12.92,1.87
Ben McLemore,18.43,SAC,SG,@ LAC,36.87,5,209.0,0,96.25,-1.5,18.6,99.24,18.81,23.22,26.35,10.51,1.84
Damian Jones,18.41,GSW,C,LAL,52.47,29,221.0,-1100,117.25,-1,6.9,104.67,13.88,24.73,24.67,12.15,1.84
