Lance Stephenson,23.08,IND,SF,CLE,40.52,26,210.0,105,104,-0.5,20.2,100.83,19.80,25.13,32.54,13.62,1.78
Danny Green,17.79,SAS,SG,@ MEM,37.28,6,188.0,-160,95.75,1.75,26.1,97.88,12.86,27.46,25.08,10.50,1.78
Vince Carter,17.13,MEM,SF,SAS,33.35,2,188.0,140,92.25,1.75,24.3,97.74,14.26,25.80,24.84,9.42,1.71
J.R. Smith,18.42,CLE,SG,@ IND,37.77,10,210.0,-125,106,-1,28.4,101.29,13.75,30.45,29.29,7.55,1.67
Monta Ellis,18.4,IND,SG,CLE,42.18,30,210.0,105,104,-0.5,26.5,100.83,16.77,25.30,27.97,8.83,1.67
James Ennis,16.26,MEM,SF,SAS,33.35,2,188.0,140,92.25,1.75,23.3,97.74,12.18,25.83,22.60,9.92,1.63
Patty Mills,16.09,SAS,PG,@ MEM,43.06,11,188.0,-160,95.75,1.75,21.5,97.88,19.74,22.19,22.53,9.65,1.61
Greg Monroe,25.79,MIL,C,TOR,46.93,9,197.0,-120,99.25,0.5,22.0,99.06,23.19,25.95,36.11,15.47,1.61
Malcolm Brogdon,26.55,MIL,PG,TOR,42.76,9,197.0,-120,99.25,0.5,26.2,99.06,18.55,33.36,36.37,16.73,1.56
Manu Ginobili,15.48,SAS,SG,@ MEM,37.28,6,188.0,-160,95.75,1.75,18.1,97.88,20.33,20.42,22.45,8.51,1.55
Matthew Dellavedova,15.35,MIL,PG,TOR,42.76,9,197.0,-120,99.25,0.5,25.6,99.06,17.01,26.20,20.57,10.13,1.54
Kyle Korver,15.28,CLE,SG,@ IND,37.77,10,210.0,-125,106,-1,25.3,101.29,14.70,16.50,24.60,5.96,1.53
C.J. Miles,15.01,IND,SG,CLE,42.18,30,210.0,105,104,-0.5,22.7,100.83,17.21,18.98,21.16,8.86,1.5
Thaddeus Young,28.48,IND,PF,CLE,42.91,8,210.0,105,104,-0.5,29.8,100.83,15.58,32.54,38.45,18.51,1.5
Tristan Thompson,20.84,CLE,C,@ IND,47.12,10,210.0,-125,106,-1,29.5,101.29,10.82,30.69,30.01,11.67,1.49
P.J. Tucker,17.8,TOR,SF,@ MIL,40.06,25,197.0,100,97.75,0.5,27.2,98.46,11.24,27.88,25.28,10.32,1.48
DeMarre Carroll,14.54,TOR,SF,@ MIL,40.06,25,197.0,100,97.75,0.5,25.4,98.46,14.68,22.41,22.10,6.98,1.45
Thon Maker,14.15,MIL,C,TOR,46.93,9,197.0,-120,99.25,0.5,9.7,99.06,16.91,18.99,18.96,9.34,1.42
David Lee,13.89,SAS,PF,@ MEM,40.31,2,188.0,-160,95.75,1.75,18.1,97.88,16.33,15.01,20.00,7.78,1.39
JaMychal Green,15.03,MEM,PF,SAS,40.91,3,188.0,140,92.25,1.75,26.4,97.74,13.44,20.09,21.79,8.27,1.37
Channing Frye,16.33,CLE,PF,@ IND,44.75,18,210.0,-125,106,-1,18.3,101.29,18.18,18.20,21.56,11.10,1.36
Andrew Harrison,13.62,MEM,PG,SAS,42.56,6,188.0,140,92.25,1.75,20.3,97.74,16.54,21.41,20.43,6.81,1.36
Jonas Valanciunas,24.08,TOR,C,@ MIL,47.75,15,197.0,100,97.75,0.5,25.2,98.46,18.27,23.35,34.92,13.24,1.34
Tony Snell,16.89,MIL,SG,TOR,35.23,3,197.0,-120,99.25,0.5,28.6,99.06,11.45,29.97,22.97,10.81,1.3
Deron Williams,13.03,CLE,PG,@ IND,43.69,14,210.0,-125,106,-1,25.0,101.29,22.12,19.59,20.85,5.21,1.3
